Price,Size,Lon,Lat
"$1,675",360ft2,-118.53726616161617,34.17226548484848
"$5,205",1392ft2,-115.1716456262077,36.1097264
"$1,620",440ft2,-118.177701,34.113137
"$2,548",965ft2,-118.542586,34.3916641
"$2,530",860ft2,-118.0849169,33.9092802
"$2,395",1200ft2,-118.536528,34.2006552
"$2,250",750ft2,-122.1349013,37.4240818
"$2,295",675ft2,-118.2478471,34.1469416
"$4,323",1300ft2,-105.4630437935865,44.221618899999996
"$2,995",1037ft2,-73.9865157,40.7476419
"$1,575",391ft2,-82.3247742,23.0888462
"$1,750",550ft2,-118.3483256,33.9188589
"$2,375",457ft2,-118.453755,33.968839
"$1,820",660ft2,-76.3056686,40.03813
"$2,933",1100ft2,-118.3747521,34.1649502
"$1,695",420ft2,-118.200981,33.9463456
"$2,933",1100ft2,-118.3747521,34.1649502
"$3,220",800ft2,-118.242766,34.0536909
"$1,315",550ft2,-118.353132,33.9562003
"$2,912",773ft2,121.7141386,17.6210145
"$2,715",550ft2,-118.14350652016668,34.13996985
"$2,729",1080ft2,121.7141386,17.6210145
"$1,925",634ft2,-118.53737522638481,34.2408520911085
"$5,695",1901ft2,-118.430254,34.0468546
"$2,615",700ft2,-118.3161262,34.1148012
"$1,595",250ft2,12.3345898,45.4371908
"$2,800",1517ft2,-118.191604,33.7690164
"$1,700",562ft2,-118.1571396,34.6834923
"$2,525",1100ft2,-118.5369316,34.2345615
"$1,950",300ft2,-118.3715162,34.1417987
"$1,825",1949ft2,-118.3524833,34.0294356
"$2,595",850ft2,-118.5369316,34.2345615
"$4,636",910ft2,-117.1291968,32.7244659
"$1,315",550ft2,-118.353132,33.9562003
"$2,107",656ft2,-73.68100245,40.591266950000005
"$2,195",750ft2,-118.11119671663431,34.01954476409373
"$1,980",694ft2,-117.9056046,34.1338751
"$3,095",617ft2,-118.430254,34.0468546
"$1,980",694ft2,-117.9056046,34.1338751
"$1,980",694ft2,-117.9056046,34.1338751
"$1,850",650ft2,-118.4489865,34.1508718
"$675,000",1698ft2,-117.9389526,34.0686208
"$1,599,000",2048ft2,-118.335055,34.0736782
"$1,179,999",1277ft2,-73.7907554,41.1763139
"$974,999",1336ft2,-118.2350733,34.230429
"$2,095",725ft2,-118.242766,34.0536909
"$579,999",998ft2,-118.242766,34.0536909
"$2,999,999",4656ft2,-118.1444779,34.1476452
"$799,999",1455ft2,-117.970898,34.1469511
"$549,999",1010ft2,-1.5868348,42.8476753
"$1,980",586ft2,-117.9056046,34.1338751
"$2,380",803ft2,-117.9056046,34.1338751
"$2,380",803ft2,-117.9056046,34.1338751
"$2,380",803ft2,-117.9056046,34.1338751
"$1,630,000",2065ft2,-118.242766,34.0536909
"$2,395,000",3552ft2,-118.3961877,34.1483989
"$3,593",1219ft2,-118.4998204,34.2148853
"$945,000",2789ft2,-118.0539323,33.8644291
"$1,179,999",1799ft2,-118.2350733,34.230429
"$2,200",800ft2,-118.4486675,34.1866193
"$699,999",1108ft2,-118.4486675,34.1866193
"$2,250,000",3447ft2,-118.242766,34.0536909
"$2,095",740ft2,-118.59143265306123,34.2282813877551
"$675,000",1296ft2,-118.242766,34.0536909
"$1,099,999",1663ft2,-118.242766,34.0536909
"$1,495",450ft2,-118.5174342,34.2661558
"$719,999",982ft2,-118.4486675,34.1866193
"$3,620",1029ft2,-118.329523,34.0980031
"$320,000",1500ft2,-118.1171108,34.5793131
"$499,999",1498ft2,-118.536567,34.1689295
"$489,999",1363ft2,-118.226624,33.894927
"$2,199",625ft2,-82.3247742,23.0888462
"$2,295",650ft2,-118.5369316,34.2345615
"$1,495",500ft2,-118.31234551020408,34.07278073469388
"$2,353",525ft2,-118.44685070595054,34.070877749999994
"$3,697",881ft2,-118.329523,34.0980031
"$1,962",987ft2,-76.3056686,40.03813
"$2,595",1000ft2,-118.1444779,34.1476452
"$2,500",1204ft2,-118.1973425,34.7331882
"$2,295",676ft2,-90.5592756,14.6307001
"$1,950",844ft2,-118.1435106973105,34.67049049633176
"$1,750",620ft2,-118.191604,33.7690164
$975,279ft2,-118.242766,34.0536909
"$2,040",535ft2,-118.0014517,34.1483499
"$1,350",500ft2,-118.1366153,34.6981064
"$1,400",400ft2,-118.242766,34.0536909
"$1,726",600ft2,-117.9593061,34.0182252
"$1,895",625ft2,-118.5369316,34.2345615
"$2,395",1000ft2,-118.11119671663431,34.01954476409373
"$2,195",750ft2,-118.3692894,34.0923014
"$1,650",700ft2,-118.191604,33.7690164
"$1,725",575ft2,-118.536528,34.2006552
"$1,500",500ft2,-6.198203,36.4643934
"$1,250",200ft2,-118.29475530799803,33.82944295
"$1,657",525ft2,-118.4998204,34.2148853
"$2,435",553ft2,-118.23434410881984,34.149130899860964
"$1,895",600ft2,-118.3747521,34.1649502
"$3,390",1443ft2,-118.25915818784813,34.05749805000001
"$2,595",1200ft2,-118.5016166,34.1591324
"$1,895",800ft2,-52.7062293,47.564465
"$2,400",1000ft2,-118.3747521,34.1649502
"$2,595",847ft2,103.7982888,1.3258528
"$2,651",1050ft2,-105.4630437935865,44.221618899999996
"$1,950",800ft2,-118.536567,34.1689295
"$2,725",1000ft2,-118.3406288,33.8358492
"$2,445",725ft2,-118.26100948570223,34.053123822867946
"$2,620",720ft2,-118.251252,34.0628846
"$2,420",900ft2,121.7141386,17.6210145
"$2,600",1100ft2,-118.0401497,34.1362075
"$2,099",650ft2,121.7141386,17.6210145
"$2,668",1179ft2,-118.5361872244898,34.241411224489795
"$2,244",883ft2,-118.1434477,34.670445
"$1,675",650ft2,-118.24063900870468,34.034294849999995
"$1,900",679ft2,-118.4489865,34.1508718
"$2,150",700ft2,151.2902459,-33.7552752
"$2,500",1105ft2,-3.5881102773279347,37.176059949999996
$975,225ft2,-118.491227,34.0194704
"$2,295",900ft2,-118.4486675,34.1866193
"$2,465",784ft2,-82.3247742,23.0888462
"$1,860",632ft2,-3.5881102773279347,37.176059949999996
"$2,699",644ft2,-118.491227,34.0194704
"$2,895",950ft2,-118.430254,34.0468546
"$1,725",460ft2,-117.8067257,34.1066756
"$1,695",850ft2,-118.536567,34.1689295
"$1,995",875ft2,-118.5016166,34.1591324
"$2,595",920ft2,-118.536528,34.2006552
"$1,897",472ft2,-118.4489865,34.1508718
"$5,105",1340ft2,-73.9865157,40.7476419
"$1,675",425ft2,-118.4486675,34.1866193
"$1,895",450ft2,-118.430254,34.0468546
"$3,995",700ft2,-118.4442462,34.0594537
"$2,833",700ft2,-118.44685070595054,34.070877749999994
"$1,550",900ft2,-105.4630437935865,44.221618899999996
"$2,400",800ft2,-118.3692894,34.0923014
$800,4000ft2,-118.5016166,34.1591324
$800,4000ft2,-118.5016166,34.1591324
$800,4600ft2,-118.5016166,34.1591324
"$4,950",1674ft2,-118.4127642079074,34.186982650000004
$800,4000ft2,-118.5016166,34.1591324
"$1,725",500ft2,-118.329523,34.0980031
"$3,171",932ft2,-118.242766,34.0536909
"$2,625",1113ft2,-105.4630437935865,44.221618899999996
"$3,479",1161ft2,-88.80798382506958,14.6151189
"$2,830",450ft2,-6.2805857,36.5107838
"$3,059",1083ft2,-118.26100948570223,34.053123822867946
"$1,665",733ft2,-118.143318,34.703864
"$4,329",1204ft2,-118.4181654,33.9760102
$700,150ft2,-87.7365286,42.1080703
"$1,200",300ft2,-118.4156337,33.917028
"$2,084",425ft2,-118.491227,34.0194704
"$3,475",622ft2,-118.4181654,33.9760102
"$2,419",470ft2,-118.242766,34.0536909
"$3,579",1170ft2,-118.396466,34.0211224
"$1,750",400ft2,-88.80798382506958,14.6151189
"$1,703",989ft2,-118.12463073469388,34.673705653061226
"$2,385",647ft2,-118.4998204,34.2148853
"$3,495",1000ft2,-118.42941,34.0452647
"$2,325",475ft2,-82.3247742,23.0888462
"$2,895",950ft2,-118.430254,34.0468546
"$2,084",450ft2,-118.491227,34.0194704
"$2,195",600ft2,-118.3692894,34.0923014
"$1,995",677ft2,-3.5881102773279347,37.176059949999996
"$1,995",750ft2,-118.5369316,34.2345615
"$2,595",800ft2,-118.3692894,34.0923014
"$2,698",985ft2,121.7141386,17.6210145
"$3,702",1340ft2,-118.2521002,34.047996
"$2,164",502ft2,-118.3961877,34.1483989
"$2,107",656ft2,-73.68100245,40.591266950000005
"$2,189",650ft2,-105.4630437935865,44.221618899999996
"$2,701",814ft2,-118.2517547,33.8322043
"$2,945",1020ft2,-118.4486675,34.1866193
"$1,350",120ft2,-118.2113889,34.1388889
"$2,491",733ft2,-118.329523,34.0980031
"$2,945",1020ft2,-118.4486675,34.1866193
"$1,650",800ft2,-118.242766,34.0536909
"$3,045",900ft2,-82.3247742,23.0888462
"$3,050",983ft2,-118.4998204,34.2148853
"$1,600",900ft2,-118.242766,34.0536909
"$1,495",500ft2,-118.4453745,34.2242902
"$1,450",320ft2,-118.644097,34.1446643
"$2,175",708ft2,-118.13984136842106,34.15060168421053
"$2,956",1275ft2,-117.8891164,34.0877926
"$1,850",700ft2,-118.4489865,34.1508718
"$1,925",844ft2,-81.49629054987412,28.44746585
"$2,550",850ft2,-118.491227,34.0194704
"$1,500",750ft2,-118.242766,34.0536909
"$1,675",460ft2,-118.536528,34.2006552
"$1,790",484ft2,-118.1386169387755,34.58132214285715
"$2,550",850ft2,-118.491227,34.0194704
"$3,800",2200ft2,-118.242766,34.0536909
"$2,612",414ft2,-118.38343364574519,34.08691295
"$2,400",1200ft2,-118.1171108,34.5793131
"$2,007",1080ft2,-118.1571396,34.6834923
$125,100ft2,-118.4156337,33.917028
"$2,765",1200ft2,-117.865339,34.1361187
"$3,939",751ft2,-118.448647,33.9776848
"$2,084",450ft2,-118.491227,34.0194704
"$2,075",600ft2,-118.4489865,34.1508718
"$2,331",382ft2,-118.49040103913525,34.018776354676696
"$1,950",844ft2,-118.1435106973105,34.67049049633176
"$3,163",745ft2,-82.3247742,23.0888462
"$2,290",425ft2,-118.2623924,34.1186975
"$2,099",625ft2,-118.111975,34.0159398
"$3,005",981ft2,-118.26432998951834,34.05047940778745
"$2,650",925ft2,-118.1292846,33.9404441
"$2,295",630ft2,-118.1444779,34.1476452
"$2,795",700ft2,-121.696026,37.9317766
"$2,953",953ft2,-118.6058382,34.1684364
"$3,095",455ft2,-118.491227,34.0194704
"$3,199",1260ft2,-118.262509,33.7800164
"$2,390",625ft2,-118.40106334693878,34.02333328571429
"$1,250",600ft2,-118.030839,33.9708782
"$2,586",1020ft2,-118.307201,34.1812089
"$1,950",725ft2,-118.5174342,34.2661558
"$1,525",500ft2,-118.191604,33.7690164
"$2,335",352ft2,-118.2623924,34.1186975
"$3,350",940ft2,-118.4158341,34.0133412
"$4,352",1100ft2,-118.38343364574519,34.08691295
"$2,295",675ft2,-83.45148513969494,35.4254695
"$1,800",1700ft2,-118.491227,34.0194704
"$2,994",1131ft2,-118.242766,34.0536909
"$2,195",900ft2,-118.5016166,34.1591324
"$2,495",900ft2,-118.4489865,34.1508718
"$2,999",890ft2,-73.68100245,40.591266950000005
"$2,705",674ft2,-118.2478471,34.1469416
"$2,160",735ft2,-118.22407287755102,34.08275155102041
"$2,950",836ft2,-122.1349013,37.4240818
"$2,595",900ft2,-118.5369316,34.2345615
"$2,050",955ft2,-118.3012604,33.7911012
"$1,834",752ft2,-118.1571396,34.6834923
"$2,350",600ft2,-118.3747521,34.1649502
"$2,159",830ft2,-118.177701,34.113137
"$2,705",960ft2,-118.5369316,34.2345615
"$4,000",1000ft2,-118.491227,34.0194704
"$4,000",1000ft2,-118.491227,34.0194704
"$2,655",700ft2,-118.3161262,34.1148012
"$3,325",987ft2,-118.430254,34.0468546
"$4,678",1308ft2,-118.329523,34.0980031
"$2,488",710ft2,-118.396466,34.0211224
"$2,171",675ft2,-118.307201,34.1812089
"$3,295",929ft2,-118.46721389999999,34.16897815
"$2,040",535ft2,-118.0014517,34.1483499
"$1,973",450ft2,-118.307201,34.1812089
"$1,550",476ft2,-118.53737522638481,34.2408520911085
"$2,533",603ft2,-118.4998204,34.2148853
"$2,295",650ft2,-118.38879907069955,34.01483175
"$3,090",710ft2,-118.396466,34.0211224
"$3,160",788ft2,-118.3961877,34.1483989
"$2,695",740ft2,-73.9865157,40.7476419
"$2,075",432ft2,-118.449074,34.0688663
"$4,207",1182ft2,-118.453755,33.968839
"$3,199",930ft2,-118.252126,34.062214
"$2,210",650ft2,-118.5369316,34.2345615
"$3,295",929ft2,-118.46721389999999,34.16897815
"$1,950",468ft2,-82.3247742,23.0888462
"$2,595",864ft2,-73.68100245,40.591266950000005
"$4,695",1100ft2,-118.49682924999999,34.014973375000004
"$2,805",1012ft2,-118.40842156704147,34.1522673
"$2,275",700ft2,-118.1444779,34.1476452
"$1,799",1800ft2,-118.24063900870468,34.034294849999995
"$2,900",1007ft2,-118.4998204,34.2148853
"$2,290",793ft2,-105.4630437935865,44.221618899999996
"$3,977",1463ft2,-118.3961877,34.1483989
"$3,260",1176ft2,-118.612108,34.1805799
"$2,248",883ft2,-118.1434477,34.670445
"$3,045",1030ft2,-118.4181654,33.9760102
"$1,325",170ft2,-118.329523,34.0980031
"$2,581",917ft2,-118.60660503062986,34.247065622139914
"$2,371",298ft2,-118.242766,34.0536909
"$2,850",810ft2,-118.40106334693878,34.02333328571429
"$1,950",625ft2,-118.329523,34.0980031
"$2,435",600ft2,-112.0743163,33.5555972
"$1,950",1200ft2,-118.39591,33.86428
"$2,240",721ft2,-118.5361872244898,34.241411224489795
"$3,200",1350ft2,-118.5113491,34.235874
"$2,484",603ft2,-118.4998204,34.2148853
"$2,550",580ft2,-118.431131,34.153143
"$2,395",990ft2,-3.5881102773279347,37.176059949999996
"$1,655",360ft2,-118.49014837369748,34.20713175
"$3,200",1350ft2,-118.5113491,34.235874
"$1,400",200ft2,-118.2567824,34.0779819
"$4,907",1550ft2,-118.242766,34.0536909
"$2,178",600ft2,-118.6056489032258,34.17269241935484
"$2,350",600ft2,-118.242766,34.0536909
"$2,525",1056ft2,-118.242766,34.0536909
"$2,155",650ft2,-118.4489865,34.1508718
"$2,268",585ft2,-118.430254,34.0468546
"$2,295",741ft2,-118.40842156704147,34.1522673
"$1,795",395ft2,121.7141386,17.6210145
"$3,100",1230ft2,-118.2589728421031,34.04914775
"$1,905",618ft2,-118.3961877,34.1483989
"$2,350",652ft2,-118.2478471,34.1469416
"$2,099",872ft2,-118.076099,34.577972
"$2,067",710ft2,-118.5978087,34.2011078
$900,1400ft2,-118.391463,33.8454031
"$2,879",1226ft2,-118.2589728421031,34.04914775
"$2,032",725ft2,-118.3256683,34.0206504
"$1,697",575ft2,-118.4998204,34.2148853
"$2,187",600ft2,-118.3965758,34.1637147
"$2,187",600ft2,-118.3965758,34.1637147
"$2,015",550ft2,-117.8067257,34.1066756
"$1,850",650ft2,-118.4180723,34.0124997
"$1,840",604ft2,-118.49014837369748,34.20713175
"$2,511",940ft2,-118.5978087,34.2011078
"$3,764",1149ft2,-88.80798382506958,14.6151189
"$2,440",850ft2,-118.45099284249528,34.2507302
"$3,562",1087ft2,-118.396466,34.0211224
"$3,405",965ft2,-118.453755,33.968839
"$2,067",710ft2,-118.5978087,34.2011078
"$1,625",344ft2,-118.0401497,34.1362075
"$2,729",1080ft2,121.7141386,17.6210145
"$3,860",776ft2,-118.1929586,33.7680387
"$3,900",1300ft2,-118.2120343,33.9827043
"$2,199",590ft2,-118.251252,34.0628846
"$2,390",504ft2,-118.3747521,34.1649502
"$3,160",850ft2,-118.396466,34.0211224
"$1,935",472ft2,-118.4489865,34.1508718
"$3,340",929ft2,-118.46721389999999,34.16897815
"$3,360",909ft2,-82.3247742,23.0888462
"$1,500",400ft2,-118.4156337,33.917028
"$1,825",1834ft2,-118.3524833,34.0294356
"$2,295",1700ft2,-78.6380829,42.8958923
"$2,000",750ft2,-118.4156337,33.917028
"$2,075",613ft2,-77.031047,38.916811
"$2,470",774ft2,-73.68100245,40.591266950000005
"$2,165",650ft2,-118.242766,34.0536909
"$2,285",837ft2,-118.242766,34.0536909
"$1,975",600ft2,-118.145012,34.15681955555556
"$2,015",550ft2,-117.8067257,34.1066756
"$6,000",1800ft2,-118.491227,34.0194704
"$3,000",950ft2,-118.491227,34.0194704
"$3,500",1480ft2,-118.2589728421031,34.04914775
"$3,105",765ft2,-118.3961877,34.1483989
"$2,300",750ft2,-118.25148718346148,34.23259955
"$2,800",1000ft2,-118.242766,34.0536909
"$2,495",1075ft2,-118.4486675,34.1866193
"$2,322",700ft2,-118.2589728421031,34.04914775
"$3,295",740ft2,-118.4181654,33.9760102
"$2,504",860ft2,-105.4630437935865,44.221618899999996
"$3,740",874ft2,-73.9865157,40.7476419
"$2,105",751ft2,-117.905339,33.9761238
"$2,455",850ft2,-96.5159408,42.9156667
"$2,550",468ft2,-73.9865157,40.7476419
"$1,850",384ft2,-117.7517496,34.0553813
"$2,595",887ft2,-118.2478471,34.1469416
"$2,295",700ft2,-118.242766,34.0536909
$20,300ft2,-0.2732607,51.5081402
"$2,275",699ft2,-118.26432998951834,34.05047940778745
"$2,382",630ft2,-118.491227,34.0194704
"$2,163",610ft2,-73.68100245,40.591266950000005
"$2,415",750ft2,-118.2589728421031,34.04914775
"$2,175",695ft2,-88.80798382506958,14.6151189
"$2,400",950ft2,-118.403229,34.164953
"$2,761",968ft2,-118.588921,34.184485
"$2,400",950ft2,-118.403229,34.164953
"$2,400",950ft2,-118.403229,34.164953
"$3,295",1220ft2,-118.3747521,34.1649502
"$3,295",1220ft2,-118.3747521,34.1649502
"$3,295",1220ft2,-118.38094381632654,34.172917999999996
"$3,295",1220ft2,-118.3747521,34.1649502
"$3,295",1220ft2,-118.3747521,34.1649502
"$2,600",750ft2,-87.7631179,41.9697375
"$2,300",1000ft2,-118.24063900870468,34.034294849999995
$20,300ft2,-0.2732607,51.5081402
"$3,479",1161ft2,-88.80798382506958,14.6151189
"$4,895",1184ft2,-118.4181654,33.9760102
"$1,650",950ft2,-118.242766,34.0536909
$300,10000ft2,-0.2732607,51.5081402
"$139,000",780ft2,-118.3406288,33.8358492
"$2,595",936ft2,-118.1085554,34.0990995
"$2,360",625ft2,-118.40106334693878,34.02333328571429
"$2,490",700ft2,-118.3161262,34.1148012
"$2,833",700ft2,-118.44685070595054,34.070877749999994
"$2,630",750ft2,-117.8067257,34.1066756
"$2,499",901ft2,-118.05540636076186,33.90591818324376
"$2,419",470ft2,-118.242766,34.0536909
"$1,925",844ft2,-118.1435106973105,34.67049049633176
"$2,595",900ft2,-118.305447,34.0617936
"$3,090",710ft2,-118.396466,34.0211224
"$2,400",1024ft2,-118.1973425,34.7331882
"$3,558",793ft2,-118.242766,34.0536909
"$3,977",1463ft2,-118.3961877,34.1483989
"$2,880",1042ft2,-82.3247742,23.0888462
"$2,515",750ft2,-118.4388067,33.9541453
"$2,111",720ft2,121.7141386,17.6210145
"$2,100",650ft2,121.7141386,17.6210145
"$1,625",344ft2,-118.0401497,34.1362075
"$1,800",750ft2,-118.2966254,34.0904277
"$3,100",1062ft2,-73.9865157,40.7476419
"$2,209",600ft2,-118.3965758,34.1637147
"$3,353",700ft2,-118.2623924,34.1186975
$600,320ft2,-118.3747521,34.1649502
"$2,650",1018ft2,-105.4630437935865,44.221618899999996
"$1,845",700ft2,-118.4486675,34.1866193
"$4,300",2030ft2,-118.536567,34.1689295
"$2,657",414ft2,-118.38343364574519,34.08691295
"$1,400",404ft2,-118.1171108,34.5793131
"$2,295",650ft2,-118.5369316,34.2345615
"$1,525",450ft2,-118.3096145510204,34.07837585714286
"$2,331",382ft2,-118.49040103913525,34.018776354676696
"$5,090",1110ft2,-117.1291968,32.7244659
