Price,Size,Lon,Lat,ZIP
"$3,300",1117ft2,-118.4998204,34.2148853,91406
"$2,350",600ft2,-118.242766,34.0536909,90012
"$2,525",1056ft2,-118.242766,34.0536909,90012
"$2,350",752ft2,-76.7679626,18.0140946,0
"$1,800",400ft2,-118.030839,33.9708782,90602
"$2,525",1100ft2,-118.5369316,34.2345615,91324
"$1,775",895ft2,-118.143318,34.703864,93534
"$1,860",632ft2,-3.5881102773279347,37.17605995,18009
"$1,683",989ft2,-118.12463073469388,34.673705653061226,0
"$1,897",472ft2,-118.4489865,34.1508718,91403
"$1,495",450ft2,-118.31234551020408,34.07278073469388,90004
"$2,326",647ft2,-118.2521002,34.047996,90013
"$3,490",2490ft2,-118.06244504834092,34.54370219508009,93550
"$3,162",932ft2,-118.242766,34.0536909,90012
"$3,088",700ft2,-118.2623924,34.1186975,90039
"$2,812",839ft2,-118.242766,34.0536909,90012
"$5,700",1290ft2,-118.307201,34.1812089,91502
"$3,350",940ft2,-118.40712110209812,34.02068178721295,90034
"$2,655",700ft2,-118.3161262,34.1148012,90068
"$1,495",550ft2,-118.242766,34.0536909,90012
"$2,200",800ft2,-118.4486675,34.1866193,91401
"$3,795",1161ft2,-88.80798382506958,14.6151189,0
"$2,616",450ft2,-118.45837635943644,33.98096325,90292
"$2,200",800ft2,-118.536567,34.1689295,91356
"$1,995",750ft2,-118.5369316,34.2345615,91324
"$2,630",750ft2,-117.8067257,34.1066756,91750
"$2,250",750ft2,-122.1349013,37.4240818,94306
"$2,225",746ft2,-118.242766,34.0536909,90012
"$1,575",450ft2,-118.096735,33.9830688,90660
"$2,150",700ft2,151.2902459,-33.7552752,2099
"$2,045",500ft2,-122.1349013,37.4240818,94306
"$1,750",610ft2,-118.1292846,33.9404441,90241
"$1,975",615ft2,-118.52632210641266,34.2455346,91325
"$2,045",815ft2,-118.6058382,34.1684364,91364
"$1,100",2604ft2,-118.491227,34.0194704,90401
"$1,990",625ft2,-118.10193589994032,33.92372550730057,90650
"$1,600",600ft2,-118.3747521,34.1649502,91601
"$5,995",2000ft2,-118.242766,34.0536909,90012
"$1,650",425ft2,-118.4486675,34.1866193,91401
"$2,793",500ft2,-118.2623924,34.1186975,90039
"$2,295",741ft2,-118.40842156704149,34.1522673,91604
"$2,695",680ft2,-118.430254,34.0468546,90025
"$2,595",847ft2,103.7982888,1.3258528,267226
"$2,595",829ft2,-118.536528,34.2006552,91335
"$4,349",1033ft2,-118.4998204,34.2148853,91406
"$3,995",700ft2,-118.4442462,34.0594537,90024
"$2,705",655ft2,-118.2478471,34.1469416,91206
"$1,595",475ft2,-118.31085377419356,34.084985548387095,90038
"$1,995",875ft2,-118.5016166,34.1591324,91436
"$2,945",1020ft2,-118.4486675,34.1866193,91401
"$2,040",535ft2,-118.0014517,34.1483499,91016
"$2,945",1020ft2,-118.4486675,34.1866193,91401
"$2,695",680ft2,-118.430254,34.0468546,90025
$2,2900ft2,-118.242766,34.0536909,90012
"$1,875",800ft2,-118.242766,34.0536909,90012
"$2,685",1007ft2,-117.865339,34.1361187,91741
"$2,625",1113ft2,-105.4630437935865,44.2216189,82718
"$2,755",1008ft2,-118.4489865,34.1508718,91403
"$2,800",810ft2,-118.40106334693878,34.02333328571429,90232
"$2,199",625ft2,-118.0999617,34.0223067,90640
"$1,836",752ft2,-118.1571396,34.6834923,93534
"$1,495",500ft2,-118.4453745,34.2242902,91402
"$1,550",476ft2,-118.5373752263848,34.2408520911085,91324
"$1,834",752ft2,-118.1571396,34.6834923,93534
"$2,729",1080ft2,121.7141386,17.6210145,3500
"$1,990",625ft2,-118.10193589994032,33.92372550730057,90650
"$3,160",856ft2,-118.396466,34.0211224,90232
$99,30000ft2,-98.455696,29.667596,78258
"$2,331",382ft2,-118.49040103913524,34.018776354676696,90401
"$3,430",831ft2,-118.453755,33.968839,90296
"$1,975",625ft2,-118.10193589994032,33.92372550730057,90650
"$3,035",750ft2,-118.3747521,34.1649502,91601
"$2,599",951ft2,-105.4630437935865,44.2216189,82718
"$2,495",725ft2,-118.262356,34.0408575,90015
$149,2700ft2,-98.455696,29.667596,78258
$149,2700ft2,-98.455696,29.667596,78258
"$3,124",984ft2,-118.22407287755102,34.08275155102041,90031
"$3,270",1107ft2,-82.3247742,23.0888462,11000
"$2,163",610ft2,-73.68100245,40.591266950000005,11561
"$2,600",917ft2,-118.4998204,34.2148853,91406
"$2,150",950ft2,-118.3747521,34.1649502,91601
"$1,600",2400ft2,-118.191604,33.7690164,90803
"$3,065",710ft2,-118.396466,34.0211224,90232
"$2,032",725ft2,-118.3314469,34.008441,90008
"$1,675",360ft2,-118.53726616161616,34.17226548484848,91356
"$1,994",478ft2,-118.242766,34.0536909,90012
"$2,187",600ft2,-118.3965758,34.1637147,91607
"$2,187",600ft2,-118.3965758,34.1637147,91607
"$1,525",500ft2,-118.191604,33.7690164,90803
"$1,983",784ft2,-118.49014837369748,34.20713175,91406
"$2,350",525ft2,-118.3747521,34.1649502,91601
"$2,150",600ft2,-118.3406288,33.8358492,90503
"$2,195",950ft2,-118.5016166,34.1591324,91436
"$2,950",836ft2,-122.1349013,37.4240818,94306
"$1,450",650ft2,-118.191604,33.7690164,90803
"$2,180",675ft2,-118.307201,34.1812089,91502
"$2,219",450ft2,-118.6058382,34.1684364,91364
"$2,860",1115ft2,121.7141386,17.6210145,3500
"$3,325",987ft2,-118.430254,34.0468546,90025
"$1,895",450ft2,-118.430254,34.0468546,90025
"$2,240",721ft2,-118.5361872244898,34.241411224489795,91324
"$2,250",880ft2,-82.3247742,23.0888462,11000
"$1,725",468ft2,-115.1716456262077,36.1097264,89158
"$3,510",1400ft2,-118.307201,34.1812089,91502
"$1,755",422ft2,-96.5159408,42.9156667,51011
"$3,045",900ft2,-82.3247742,23.0888462,11000
"$1,500,000",3300ft2,-118.1478291,34.1133062,91030
"$2,322",1018ft2,-118.1434477,34.670445,93534
"$4,907",1550ft2,-118.242766,34.0536909,90012
"$3,525",1255ft2,-118.612108,34.1805799,91367
"$4,907",1550ft2,-118.242766,34.0536909,90012
"$2,075",480ft2,-118.38879907069956,34.01483175,90232
"$685,000",3600ft2,-82.2272119,34.9381361,29650
"$4,907",1550ft2,-118.242766,34.0536909,90012
"$4,907",1550ft2,-118.242766,34.0536909,90012
$455,25ft2,-118.448647,33.9776848,90296
"$2,850",810ft2,-118.40106334693878,34.02333328571429,90232
"$3,146",1191ft2,-118.588921,34.184485,91367
$455,25ft2,-118.448647,33.9776848,90296
"$3,895",900ft2,-121.696026,37.9317766,94513
"$2,490",600ft2,-118.23434410881984,34.149130899860964,91206
$580,170ft2,-118.242766,34.0536909,90012
"$1,885",357ft2,-118.242766,34.0536909,90012
"$1,975",625ft2,-118.10193589994032,33.92372550730057,90650
"$1,681",525ft2,-118.4998204,34.2148853,91406
$455,25ft2,-118.448647,33.9776848,90296
"$2,495",850ft2,-118.3747521,34.1649502,91601
"$2,813",682ft2,-118.242766,34.0536909,90012
$455,25ft2,-118.448647,33.9776848,90296
"$1,881",350ft2,-118.430254,34.0468546,90025
"$6,900",3000ft2,-118.4998204,34.2148853,91406
"$2,791",656ft2,-118.242766,34.0536909,90012
"$2,899",955ft2,121.7141386,17.6210145,3500
"$1,950",844ft2,-118.1435106973105,34.67049049633176,93534
"$4,111",1284ft2,-118.2517547,33.8322043,90745
"$1,675",1183ft2,-118.242766,34.0536909,90012
"$2,350",1000ft2,-118.242766,34.0536909,90012
"$2,179",701ft2,-105.4630437935865,44.2216189,82718
"$2,000",745ft2,-118.5369316,34.2345615,91324
"$2,495",823ft2,-118.6058382,34.1684364,91364
"$2,499",901ft2,-118.05540636076186,33.90591818324376,90650
"$2,425",850ft2,-118.45099284249528,34.2507302,91345
"$2,150",662ft2,-118.2478471,34.1469416,91206
"$3,915",987ft2,-118.242766,34.0536909,90012
"$1,850",592ft2,-118.5369316,34.2345615,91324
"$1,850",500ft2,-10.797788,6.328034,0
"$1,599",395ft2,-118.342358,34.100249500000004,90028
"$2,450",1200ft2,-118.4854081,34.2429575,91343
"$2,165",652ft2,-82.3247742,23.0888462,11000
"$3,160",788ft2,-118.3961877,34.1483989,91604
"$2,540",647ft2,-118.4998204,34.2148853,91406
"$2,199",590ft2,-118.251252,34.0628846,90071
"$3,260",1176ft2,-118.612108,34.1805799,91367
"$3,558",802ft2,-118.242766,34.0536909,90012
"$1,707",270ft2,-118.242766,34.0536909,90012
"$2,174",610ft2,-73.68100245,40.591266950000005,11561
"$1,750",550ft2,-118.3747521,34.1649502,91601
"$1,950",700ft2,-118.329523,34.0980031,90028
"$2,430",580ft2,-82.3247742,23.0888462,11000
"$2,700",704ft2,-82.3247742,23.0888462,11000
"$2,200",860ft2,-118.242766,34.0536909,90012
"$4,485",1247ft2,-118.3747521,34.1649502,91601
"$2,300",700ft2,-118.242766,34.0536909,90012
"$2,200",700ft2,-118.242766,34.0536909,90012
"$5,500",1950ft2,-118.242766,34.0536909,90012
"$2,400",860ft2,-118.242766,34.0536909,90012
"$3,049",1117ft2,121.7141386,17.6210145,3500
"$2,500",860ft2,-118.242766,34.0536909,90012
"$2,500",840ft2,-118.242766,34.0536909,90012
"$2,300",900ft2,-118.242766,34.0536909,90012
"$3,385",975ft2,-82.3247742,23.0888462,11000
"$3,065",1100ft2,-82.3247742,23.0888462,11000
"$3,475",1004ft2,-118.2951567,34.0645608,90020
"$2,237",675ft2,-118.307201,34.1812089,91502
"$2,700",704ft2,-82.3247742,23.0888462,11000
"$2,560",675ft2,-82.3247742,23.0888462,11000
"$2,300",750ft2,-118.25148718346148,34.23259955,91214
"$1,750",554ft2,-118.074313,33.8284787,90716
"$1,973",604ft2,-118.49014837369748,34.20713175,91406
"$1,900",890ft2,-73.6765187,40.7809343,11030
"$169,000",11956ft2,-118.644097,34.1446643,91302
"$2,761",968ft2,-118.4998204,34.2148853,91406
"$2,584",665ft2,-118.329523,34.0980031,90028
"$3,618",1314ft2,-118.3961877,34.1483989,91604
"$1,900",890ft2,-73.6765187,40.7809343,11030
"$2,265",832ft2,-105.4630437935865,44.2216189,82718
"$4,295",1631ft2,-118.3699723,34.0760338,90048
"$3,355",930ft2,-81.1415004,31.987711,31419
"$2,000",430ft2,-118.1444779,34.1476452,91105
"$2,390",625ft2,-118.40106334693878,34.02333328571429,90232
"$1,900",875ft2,-73.6765187,40.7809343,11030
"$2,700",1100ft2,-118.3886766,33.8455911,90277
"$2,750",710ft2,-118.329523,34.0980031,90028
"$1,350",1200ft2,-118.242766,34.0536909,90012
"$2,175",550ft2,-118.2521002,34.047996,90013
"$2,375",850ft2,-1.5868348,42.8476753,31699
"$4,907",1550ft2,-118.242766,34.0536909,90012
"$2,998",1014ft2,-88.80798382506958,14.6151189,0
"$2,375",850ft2,-1.5868348,42.8476753,31699
"$4,907",1550ft2,-118.242766,34.0536909,90012
"$1,950",300ft2,-118.3715162,34.1417987,91604
"$2,195",850ft2,-118.3965758,34.1637147,91607
"$2,750",1053ft2,-118.307201,34.1812089,91502
"$5,295",1585ft2,-118.3692894,34.0923014,90046
"$3,445",1064ft2,-118.329523,34.0980031,90028
"$2,655",700ft2,-118.3161262,34.1148012,90068
"$3,995",1450ft2,-118.427027,34.2625025,91331
"$2,470",774ft2,-73.68100245,40.591266950000005,11561
"$169,000",11028ft2,-118.644097,34.1446643,91302
"$1,865",552ft2,-118.53685296969697,34.2392026969697,91330
"$4,000",1250ft2,-118.242766,34.0536909,90012
"$1,875",750ft2,-118.242766,34.0536909,90012
"$1,714",741ft2,121.7141386,17.6210145,3500
"$2,968",835ft2,-118.3961877,34.1483989,91604
"$3,900",1150ft2,-118.242766,34.0536909,90012
"$2,600",800ft2,-118.242766,34.0536909,90012
"$2,468",997ft2,-105.4630437935865,44.2216189,82718
"$2,600",630ft2,72.8272156,19.0509432,400050
"$2,672",950ft2,-105.4630437935865,44.2216189,82718
"$2,481",710ft2,-118.396466,34.0211224,90232
"$2,720",655ft2,-118.4158341,34.0133412,90066
"$2,995",1000ft2,-118.3963062,34.0696501,90210
"$2,469",470ft2,-118.242766,34.0536909,90012
"$3,154",650ft2,-118.2875062,34.1076561,90027
"$2,602",951ft2,-105.4630437935865,44.2216189,82718
"$2,660",950ft2,-105.4630437935865,44.2216189,82718
"$2,748",700ft2,-118.44685070595054,34.070877749999994,90095
"$3,995",2500ft2,-118.4489865,34.1508718,91403
"$2,535",960ft2,-118.3961877,34.1483989,91604
"$1,050",120ft2,-118.1444779,34.1476452,91105
"$3,296",1003ft2,147.1692866,-41.4900307,7249
"$1,350",225ft2,-118.1444779,34.1476452,91105
"$3,395",1024ft2,-118.329523,34.0980031,90028
"$40,000",720ft2,118.1313940421454,-34.719595,0
"$169,000",11034ft2,-118.644097,34.1446643,91302
"$2,065",712ft2,121.7141386,17.6210145,3500
"$2,494",480ft2,-118.3692894,34.0923014,90046
$150,500ft2,-76.3056686,40.03813,17604
"$5,495",1500ft2,-118.3692894,34.0923014,90046
"$2,560",675ft2,-82.3247742,23.0888462,11000
"$1,995",350ft2,-118.396466,34.0211224,90232
"$1,675",550ft2,-118.3747521,34.1649502,91601
"$5,659",1207ft2,-118.439944,34.0668947,90095
"$2,494",480ft2,-118.3692894,34.0923014,90046
"$3,366",720ft2,-118.3834336457452,34.08691295,90069
"$2,993",1070ft2,-73.4078968,41.1175966,06851
"$3,670",1196ft2,-118.4998204,34.2148853,91406
"$2,409",850ft2,-95.42850117122116,33.670169,75416
"$3,095",744ft2,-118.2113889,34.1388889,90041
"$4,705",1860ft2,-118.4998204,34.2148853,91406
"$2,350",700ft2,-94.6169014,39.0177834,66208
"$3,550",500ft2,-118.242766,34.0536909,90012
"$3,065",1056ft2,-118.542586,34.3916641,91321
"$1,940",608ft2,-118.536528,34.2006552,91335
"$1,620",440ft2,-118.177701,34.113137,90042
"$2,719",791ft2,-118.242766,34.0536909,90012
"$4,150",1200ft2,-118.430254,34.0468546,90025
"$1,986",426ft2,-118.3961877,34.1483989,91604
"$2,100",1050ft2,-71.53619592572777,42.43488525,01775
"$3,699",1164ft2,-118.200981,33.9463456,90280
"$3,333",1000ft2,-91.96739,41.994547,52315
"$2,125",660ft2,121.7141386,17.6210145,3500
"$3,695",1700ft2,-118.3415105,34.1010753,90028
"$2,100",1000ft2,-118.242766,34.0536909,90012
"$1,875",825ft2,-118.242766,34.0536909,90012
"$2,695",1060ft2,-118.5016166,34.1591324,91436
"$2,840",1007ft2,-117.6882067,33.5948758,92653
"$1,710",562ft2,-118.1571396,34.6834923,93534
"$2,420",648ft2,-82.3247742,23.0888462,11000
"$2,284",500ft2,-118.4388067,33.9541453,90293
"$3,375",1331ft2,-118.26100948570225,34.053123822867946,90017
"$2,307",615ft2,-118.4492148,34.3076252,91342
"$2,370",451ft2,-86.152802,39.7677398,46204
"$2,668",1179ft2,-118.4998204,34.2148853,91406
"$2,300",560ft2,-118.3692894,34.0923014,90046
"$3,295",1230ft2,-118.3747521,34.1649502,91601
"$1,695",750ft2,-118.3961877,34.1483989,91604
"$2,108",725ft2,-105.0846694,39.7085736,80226
"$4,325",1454ft2,-71.0605976,42.3385334,02118
"$12,500",1976ft2,-118.491227,34.0194704,90401
"$2,331",382ft2,-118.49040103913524,34.018776354676696,90401
"$2,000",220ft2,-118.329523,34.0980031,90028
"$2,214",733ft2,-118.4998204,34.2148853,91406
"$2,344",759ft2,7.460006295903771,51.514109000000005,44137
"$2,331",382ft2,-118.49040103913524,34.018776354676696,90401
"$10,410",1933ft2,-118.1929586,33.7680387,90802
"$2,510",647ft2,-118.3747521,34.1649502,91601
"$2,300",896ft2,-118.290485,33.8098085,90710
"$2,150",400ft2,-118.430254,34.0468546,90025
"$3,090",710ft2,-118.396466,34.0211224,90232
"$2,295",676ft2,-90.5592756,14.6307001,01007
"$2,709",598ft2,-73.9865157,40.7476419,10001
"$3,105",765ft2,-118.3961877,34.1483989,91604
"$2,909",725ft2,-8.913132494194784,38.6145584,2950-403
"$3,871",950ft2,-118.2875062,34.1076561,90027
"$3,330",1117ft2,-118.612108,34.1805799,91367
"$4,570",768ft2,-118.491227,34.0194704,90401
"$4,624",1240ft2,-118.329523,34.0980031,90028
"$3,234",682ft2,-82.3247742,23.0888462,11000
"$1,350",198ft2,-118.242766,34.0536909,90012
"$2,700",953ft2,-118.40212973076925,34.15753457692308,91607
"$6,187",1325ft2,-118.396466,34.0211224,90232
"$2,375",457ft2,-118.453755,33.968839,90296
"$3,340",1168ft2,-118.6058382,34.1684364,91364
"$1,995",800ft2,-118.242766,34.0536909,90012
"$2,365",554ft2,-118.191604,33.7690164,90803
"$3,180",936ft2,-118.262356,34.0408575,90015
"$2,215",600ft2,-94.1955334,44.9032959,55381
"$4,353",1141ft2,-119.8158146969697,36.721270454545454,93706
"$2,841",590ft2,-118.400632,33.9597349,90293
"$3,169",625ft2,-118.37774544117649,34.05930055882353,90035
"$3,071",1032ft2,-105.0846694,39.7085736,80226
"$3,025",684ft2,-118.4998204,34.2148853,91406
"$3,495",930ft2,-94.1955334,44.9032959,55381
"$2,335",352ft2,-118.2623924,34.1186975,90039
"$2,295",676ft2,-90.5592756,14.6307001,01007
"$5,748",1762ft2,-117.1291968,32.7244659,92102
"$2,532",669ft2,-118.6058382,34.1684364,91364
"$4,758",1112ft2,-71.13066141696464,41.6810939,02724
"$2,349",750ft2,-118.2478471,34.1469416,91206
"$2,465",687ft2,-82.3247742,23.0888462,11000
"$2,055",700ft2,-73.7907554,41.1763139,10514
"$4,008",1331ft2,-118.542586,34.3916641,91321
"$1,949",492ft2,-73.9865157,40.7476419,10001
"$3,550",1034ft2,-118.2478471,34.1469416,91206
"$6,150",1087ft2,51.4675887,25.3347691,0
"$1,295",390ft2,-75.546589,39.7459468,19805
"$2,630",1000ft2,-118.542586,34.3916641,91321
"$3,695",750ft2,-118.4740699,34.0521403,90073
"$3,325",1345ft2,-105.4630437935865,44.2216189,82718
"$4,409",1112ft2,-118.329523,34.0980031,90028
"$2,415",475ft2,-82.3247742,23.0888462,11000
"$3,752",880ft2,-114.0608864,51.0596291,T2E 2P7
"$3,932",959ft2,-73.9865157,40.7476419,10001
"$2,900",992ft2,-82.3247742,23.0888462,11000
"$3,150",601ft2,-118.430254,34.0468546,90025
"$3,000",770ft2,-118.1444779,34.1476452,91105
"$2,873",1113ft2,-105.4630437935865,44.2216189,82718
"$4,950",1371ft2,-73.7907554,41.1763139,10514
"$2,555",938ft2,-105.0846694,39.7085736,80226
"$3,332",970ft2,-82.3247742,23.0888462,11000
"$2,256",775ft2,-118.56965545948756,34.38133795,91381
"$1,795",325ft2,-118.4998204,34.2148853,91406
"$3,305",1230ft2,-118.612108,34.1805799,91367
"$2,099",720ft2,121.7141386,17.6210145,3500
"$2,150",650ft2,-118.37068726610522,34.03477287109662,90034
"$3,070",1140ft2,-118.3961877,34.1483989,91604
"$2,047",750ft2,-117.8714881020408,34.113839,91740
"$2,780",666ft2,-118.3483256,33.9188589,90250
"$2,995",850ft2,-118.4156337,33.917028,90245
"$2,963",1037ft2,-118.6058382,34.1684364,91364
"$3,561",802ft2,-118.242766,34.0536909,90012
"$3,495",930ft2,-94.1955334,44.9032959,55381
"$3,873",970ft2,-118.430254,34.0468546,90025
"$2,195",675ft2,-118.3406288,33.8358492,90503
"$2,540",647ft2,-118.3747521,34.1649502,91601
"$2,923",891ft2,-118.28799785714286,34.07020730612245,90004
"$2,850",810ft2,-118.40106334693878,34.02333328571429,90232
"$2,295",675ft2,120.7264143,15.0029242,0
"$2,245",700ft2,-118.396142,33.9559978,90045
"$3,246",1055ft2,-118.2517547,33.8322043,90745
"$2,606",750ft2,-118.07632858126446,33.93495871193179,90670
"$3,080",711ft2,-118.37008945918367,34.143189663265304,91604
"$3,190",895ft2,-118.4998204,34.2148853,91406
"$2,595",750ft2,-118.430254,34.0468546,90025
"$2,612",414ft2,-118.3834336457452,34.08691295,90069
"$2,785",755ft2,-118.6058382,34.1684364,91364
"$1,750",550ft2,-118.3483256,33.9188589,90250
"$3,250",1151ft2,-118.2478471,34.1469416,91206
"$2,195",800ft2,-118.2705469,34.1213083,90039
"$3,450",1037ft2,-118.030839,33.9708782,90602
"$1,765",525ft2,-73.68100245,40.591266950000005,11561
"$2,991",968ft2,-73.9962504,40.7164913,10013
"$1,499,000",1976ft2,-118.242766,34.0536909,90012
"$2,546",837ft2,-105.4630437935865,44.2216189,82718
"$3,155",874ft2,-118.030839,33.9708782,90602
"$1,595",400ft2,-118.305447,34.0617936,90010
"$2,185",467ft2,-118.26067749051938,34.04160685,90017
"$3,515",1048ft2,-118.036849,34.0751571,91731
"$1,799",483ft2,-80.7161701,26.6639559,33493
"$2,453",750ft2,-118.3603703,34.0415271,90016
"$3,365",1257ft2,-118.26432998951834,34.05047940778745,90017
"$2,912",773ft2,121.7141386,17.6210145,3500
"$2,601",634ft2,-121.29294347548084,37.93169655,95206
"$4,369",798ft2,-118.4916499,34.0136604,90401
"$2,225",600ft2,-118.307201,34.1812089,91502
"$2,905",1020ft2,171.2522834,-44.395377,7910
"$5,680",1317ft2,-118.46878181253348,33.97996005,90292
"$3,160",839ft2,-118.262356,34.0408575,90015
"$1,600",965ft2,-118.4998204,34.2148853,91406
"$2,390",709ft2,-78.63393456237974,35.7658998,27601
"$3,200",1200ft2,-118.3961877,34.1483989,91604
"$2,859",610ft2,-118.329523,34.0980031,90028
"$3,895",1290ft2,-118.5010456,34.1938237,91406
"$3,253",916ft2,-118.22407287755102,34.08275155102041,90031
"$2,728",710ft2,-118.439944,34.0668947,90095
"$4,165",643ft2,-118.491227,34.0194704,90401
"$1,395",750ft2,-118.4489739,35.1321878,93561
"$2,065",483ft2,-118.242766,34.0536909,90012
"$1,905",618ft2,-118.3961877,34.1483989,91604
"$3,860",836ft2,-118.1929586,33.7680387,90802
"$2,561",633ft2,-122.2649406,37.8099237,94612
"$2,515",714ft2,-118.4486675,34.1866193,91401
